Fragment_ID;Day;Sample_or_Control;429.1s : 205.143m/z;524.2s : 149.023m/z;524.2s : 223.096m/z;524.2s : 177.055m/z;542.6s : 241.086m/z;542.6s : 209.060m/z;586.1s : 214.162m/z;629.6s : 415.211m/z;689.3s : 291.195m/z;713.4s : 235.169m/z;750.8s : 161.096m/z;750.9s : 277.180m/z;773.8s : 301.141m/z;773.8s : 579.291m/z;773.9s : 279.159m/z;773.9s : 149.023m/z;773.9s : 205.086m/z;835.2s : 199.169m/z;908.9s : 229.216m/z;954.8s : 601.372m/z;954.8s : 657.434m/z;1003.5s : 297.278m/z;1005.0s : 257.247m/z;1005.0s : 239.237m/z;1014.4s : 284.294m/z;1045.4s : 225.257m/z;1057.6s : 363.274m/z;1057.7s : 345.263m/z;524.2s : 245.078m/z;603.8s : 249.133m/z;761.9s : 259.190m/z;761.9s : 185.117m/z;835.2s : 111.117m/z;1037.3s : 298.310m/z;954.7s : 674.461m/z;1004.9s : 395.220m/z;129.8s : 114.091m/z;860.0s : 377.326m/z;284.4s : 163.133m/z;718.2s : 249.185m/z;855.9s : 333.300m/z;567.7s : 113.060m/z;761.9s : 281.172m/z;936.6s : 475.296m/z;918.5s : 256.263m/z;37.7s : 141.959m/z;1050.6s : 756.524m/z;835.1s : 309.203m/z;429.1s : 227.125m/z;629.6s : 432.238m/z;942.1s : 282.279m/z;911.4s : 742.508m/z;542.6s : 263.068m/z;761.9s : 539.354m/z;571.8s : 327.008m/z;961.1s : 315.252m/z;773.8s : 223.096m/z;750.9s : 203.107m/z;773.6s : 873.409m/z;148.5s : 137.107m/z;773.7s : 889.381m/z;1017.5s : 283.263m/z;1024.8s : 310.310m/z;835.0s : 287.222m/z;569.6s : 323.146m/z;912.1s : 747.464m/z;586.0s : 173.136m/z;146.2s : 227.175m/z;284.6s : 430.243m/z;689.4s : 161.096m/z;689.4s : 203.107m/z;689.4s : 276.159m/z;716.6s : 309.206m/z;969.3s : 286.201m/z;1057.6s : 386.290m/z;906.1s : 321.173m/z;267.7s : 453.343m/z;1043.2s : 345.263m/z;689.4s : 197.081m/z;919.9s : 614.482m/z;922.3s : 526.430m/z;918.6s : 658.508m/z;917.2s : 702.534m/z;886.9s : 570.456m/z;1060.6s : 421.261m/z;857.9s : 540.424m/z;915.8s : 746.560m/z;886.1s : 614.483m/z;1057.2s : 501.247m/z;969.3s : 247.154m/z;914.4s : 790.586m/z;884.9s : 658.509m/z;887.6s : 526.430m/z;883.6s : 702.535m/z;918.7s : 641.482m/z;954.8s : 545.310m/z;1014.3s : 421.261m/z;689.5s : 309.206m/z;183.8s : 316.212m/z;882.4s : 746.561m/z;675.5s : 325.201m/z;924.0s : 568.455m/z;1057.7s : 725.539m/z;919.9s : 597.456m/z;921.1s : 553.430m/z;902.2s : 614.483m/z;917.3s : 685.508m/z;146.3s : 453.343m/z;887.9s : 482.404m/z;969.3s : 245.175m/z;901.2s : 658.509m/z;146.2s : 475.325m/z;538.9s : 373.185m/z;567.4s : 387.201m/z;567.4s : 404.227m/z;919.9s : 619.438m/z;903.2s : 570.457m/z;801.4s : 181.086m/z;801.4s : 107.049m/z;912.9s : 834.612m/z;917.2s : 707.488m/z;801.4s : 310.237m/z;923.1s : 482.404m/z;567.4s : 409.183m/z;586.9s : 423.198m/z;731.4s : 299.221m/z;587.0s : 418.243m/z;587.1s : 401.216m/z;688.2s : 147.065m/z;688.2s : 129.055m/z;887.0s : 509.404m/z;900.0s : 702.535m/z;918.6s : 663.464m/z;886.3s : 553.430m/z;881.3s : 790.587m/z;922.1s : 509.404m/z;921.2s : 575.412m/z;688.2s : 259.190m/z;264.3s : 245.138m/z;539.3s : 390.212m/z;885.8s : 597.456m/z;884.9s : 641.482m/z;922.9s : 465.378m/z;565.6s : 343.295m/z;795.9s : 445.279m/z;811.7s : 459.295m/z;688.4s : 281.172m/z;898.9s : 746.561m/z;916.0s : 729.534m/z;922.3s : 531.386m/z;485.4s : 158.154m/z;434.3s : 387.201m/z;796.0s : 467.261m/z;470.5s : 445.243m/z;294.9s : 259.154m/z;884.0s : 685.508m/z;915.8s : 751.516m/z;904.0s : 526.430m/z;923.1s : 487.360m/z;346.3s : 184.115m/z;961.0s : 337.234m/z;887.3s : 465.378m/z;796.1s : 462.305m/z;539.8s : 395.167m/z;448.1s : 431.227m/z;923.6s : 438.378m/z;233.2s : 172.133m/z;886.1s : 619.438m/z;495.3s : 387.201m/z;524.3s : 401.217m/z;1005.1s : 109.101m/z;923.5s : 443.334m/z;954.9s : 679.416m/z;921.3s : 570.456m/z;408.0s : 373.185m/z;801.4s : 149.060m/z;883.0s : 729.535m/z;888.3s : 438.378m/z;773.8s : 613.231m/z;904.5s : 482.404m/z;911.3s : 878.638m/z;887.0s : 575.412m/z;923.1s : 421.352m/z;602.4s : 341.196m/z;884.8s : 663.464m/z;284.4s : 107.070m/z;897.8s : 790.587m/z;689.5s : 332.222m/z;440.0s : 214.180m/z;887.4s : 421.352m/z;936.8s : 283.263m/z;731.7s : 339.214m/z;811.8s : 481.276m/z;880.3s : 834.613m/z;494.0s : 422.238m/z;954.9s : 639.424m/z;912.5s : 675.445m/z;888.6s : 443.334m/z;558.4s : 573.290m/z;902.2s : 597.456m/z;447.6s : 226.180m/z;961.2s : 213.148m/z;954.7s : 713.355m/z;855.3s : 355.282m/z;267.6s : 475.325m/z;888.0s : 487.360m/z;872.8s : 597.456m/z;886.3s : 377.326m/z;773.6s : 891.382m/z;447.6s : 244.191m/z;901.2s : 641.482m/z;773.8s : 890.384m/z;629.5s : 119.086m/z;629.4s : 846.440m/z;586.1s : 345.263m/z;753.5s : 247.154m/z;887.6s : 531.386m/z;487.9s : 459.258m/z;471.5s : 480.280m/z;500.9s : 228.196m/z;900.1s : 685.508m/z;883.3s : 707.490m/z;961.0s : 360.310m/z;45.1s : 132.102m/z;811.9s : 476.321m/z;666.0s : 371.326m/z;870.9s : 685.508m/z;523.9s : 499.105m/z;1057.7s : 517.391m/z;903.3s : 553.430m/z;761.9s : 129.055m/z;914.7s : 773.560m/z;796.1s : 187.097m/z;922.8s : 377.326m/z;491.2s : 179.143m/z;1057.6s : 251.127m/z;914.3s : 795.542m/z;621.4s : 288.289m/z;871.8s : 641.482m/z;881.9s : 773.560m/z;744.7s : 331.248m/z;731.6s : 317.232m/z;494.0s : 427.193m/z;471.7s : 485.235m/z;845.1s : 440.409m/z;872.2s : 658.509m/z;869.4s : 746.561m/z;912.0s : 861.612m/z;688.4s : 241.180m/z;789.6s : 285.170m/z;567.6s : 221.064m/z;288.1s : 201.112m/z;324.7s : 143.070m/z;522.0s : 436.253m/z;773.9s : 306.119m/z;869.7s : 729.534m/z;855.4s : 403.232m/z;731.6s : 655.438m/z;812.3s : 273.206m/z;493.9s : 405.212m/z;576.7s : 587.305m/z;842.4s : 358.368m/z;542.9s : 667.183m/z;806.4s : 284.331m/z;922.4s : 554.461m/z;923.3s : 510.435m/z;517.4s : 419.227m/z;812.2s : 161.081m/z;913.2s : 817.586m/z;910.1s : 438.378m/z;907.5s : 706.451m/z;540.6s : 400.145m/z;1079.8s : 747.464m/z;447.8s : 466.264m/z;64.6s : 141.959m/z;853.8s : 289.273m/z;750.7s : 221.117m/z;524.1s : 467.167m/z;750.7s : 186.567m/z;37.0s : 172.977m/z;57.6s : 158.961m/z;73.4s : 186.956m/z;271.7s : 159.065m/z;502.0s : 225.149m/z;750.8s : 233.190m/z;1045.1s : 155.179m/z;689.4s : 253.143m/z;284.4s : 185.115m/z;426.5s : 405.211m/z;872.0s : 438.378m/z;872.9s : 482.404m/z;872.9s : 526.430m/z;906.3s : 269.247m/z;712.6s : 304.300m/z;858.0s : 399.308m/z;909.3s : 211.205m/z;859.8s : 394.352m/z;961.2s : 651.478m/z;1068.0s : 574.310m/z;689.4s : 331.188m/z;229.6s : 432.280m/z;464.2s : 149.023m/z;229.6s : 415.254m/z;211.1s : 371.228m/z;563.1s : 194.117m/z;871.6s : 421.352m/z;872.7s : 443.334m/z;873.2s : 509.404m/z;452.3s : 419.227m/z;64.5s : 166.086m/z;872.8s : 553.430m/z;872.8s : 465.378m/z;549.4s : 329.174m/z;211.0s : 388.254m/z;246.0s : 459.280m/z;689.5s : 165.055m/z;604.0s : 267.144m/z;586.4s : 191.146m/z;1005.4s : 123.116m/z;896.8s : 834.613m/z;774.0s : 611.230m/z;1052.9s : 122.096m/z;882.1s : 751.516m/z;879.4s : 878.639m/z;1036.9s : 546.487m/z;422.1s : 179.070m/z;1064.0s : 312.325m/z;1070.4s : 765.476m/z;873.1s : 614.482m/z;233.2s : 155.107m/z;872.8s : 570.456m/z;1074.1s : 122.096m/z;867.6s : 790.587m/z;859.3s : 438.378m/z;1057.8s : 689.518m/z;408.3s : 329.174m/z;512.9s : 329.174m/z;290.9s : 360.216m/z
SinPc_4;2;FALSE Sample;248104;259712;290437;1019477;361534;786964;506620;490022;2601614;418819;195218;164404;195592;207933;2049213;1113370;1531338;210960;155708;330945;363430;290087;547643;434189;90239;156271;521172;1497791;135091;209201;861156;603841;147699;123932;228582;66200;82854;67757;142319;108711;74750;222796;207259;62097;87528;102088;30397;70356;118717;0;85755;78421;0;89891;201294;151622;120180;0;0;88351;0;62603;0;0;0;28989;183460;2713241;155771;383362;379990;685144;338339;403225;152687;129059;1138356;139670;85242;119349;105594;106211;84503;55941;99807;205076;60538;51112;35934;152230;41543;41489;55538;31575;43391;238093;120241;123134;142307;0;136071;196443;495861;47725;48609;0;0;295219;42750;124333;0;55378;348186;893262;197716;0;0;106423;101488;0;0;90740;68412;146439;178898;301672;212588;394855;201544;128530;0;0;0;0;0;44644;0;153318;313525;69808;0;0;0;149831;122618;152338;109655;0;0;0;0;76318;76332;257855;302889;0;0;0;0;0;65759;0;83511;0;71258;0;118894;0;206018;196377;66779;0;70947;0;58583;73909;0;0;31710;0;0;0;0;140573;0;0;0;65971;118189;0;82954;0;61915;0;71177;106909;0;0;45471;0;203379;0;43015;0;0;0;0;0;0;204572;0;258368;0;0;0;76388;0;0;0;87285;0;0;0;102313;61207;82005;0;0;160984;0;0;0;0;0;0;0;0;83773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42020;45484;72041;68625;0;87388;48084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61956;0;0;0;40548;0;0;43569;115309;0;0;0
SinPs_1;4;FALSE Sample;222880;386833;406298;1434895;362702;782928;357328;692994;1887177;378548;292947;274568;222802;241458;2251916;1210101;1602145;290419;114605;171109;182897;227842;446327;353606;83243;148569;263606;766496;195703;145338;1055242;712384;183968;109179;148084;81270;73178;59983;122359;105889;62879;280021;243473;41068;0;61006;0;94542;116604;56175;0;0;89838;111364;195445;290544;130016;138480;121183;0;325186;0;0;86232;0;0;125252;1900513;107873;303207;303144;522227;207878;167141;87937;76338;816765;57231;76584;206733;190451;192238;165435;97707;45289;0;133602;88096;40815;63659;97949;75745;97510;60112;93294;119294;37816;81096;0;46922;75007;0;0;101928;99047;64587;80640;183819;70868;0;57050;48139;360444;880702;201520;67425;62071;0;0;72439;57644;0;126836;154007;160574;289516;196794;318741;140396;88439;45879;45714;64961;47101;33637;92459;70381;117864;119104;80751;42843;36857;76471;0;59871;78043;94980;36900;59826;61467;73701;0;45586;64003;0;31528;45922;56483;61687;108941;113450;49449;0;63043;60063;70000;0;0;0;0;0;58977;0;217615;0;0;21450;45284;0;0;0;0;54383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61138;0;0;70809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SinPs_2;3;FALSE Sample;232081;271064;280444;1002101;335213;735593;396413;615582;1947149;368557;230707;195386;189211;185278;1436843;778777;1066466;223154;121244;209528;225538;210711;459042;357192;117234;149064;346172;936100;148597;164599;515606;351994;142422;100317;180446;71222;75752;59968;0;105158;59798;223153;161813;40838;89510;106258;29297;78461;0;51162;66645;39105;0;0;0;359681;0;108457;0;0;0;0;0;0;0;0;139156;2156316;129347;318488;315916;533114;211270;240425;107715;90239;887693;69964;77324;176979;166589;150634;122787;106783;59257;123499;97055;95554;40998;93893;67850;79232;109277;57691;68483;154628;48510;88414;95942;42499;77072;185897;215326;78398;74789;57328;55001;214662;81263;76622;51989;44749;297279;633547;172885;57584;63106;60134;0;49651;38641;72474;105505;123820;114845;201789;131679;167296;141420;85450;54093;40172;47452;50766;27276;75423;54665;112174;118571;67254;46861;39512;57846;129946;65822;0;92436;0;39588;48681;0;0;52750;62179;0;30690;0;59026;0;0;123975;52375;51234;0;56797;52877;129013;31542;0;0;0;0;0;0;0;0;0;48818;0;41776;0;34418;0;0;0;0;0;0;120870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32203;0;196967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39859;0;0;0;45337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SinPs_3;3;FALSE Sample;218187;262383;275352;1008300;351574;790513;392839;834957;2100859;364050;192474;154965;203346;192959;1557624;847071;1150690;210330;120037;250579;274726;217021;472149;379269;118687;142868;339456;942670;147232;157488;505373;352400;140010;102517;196349;73476;80875;60920;99417;107914;56925;243396;161405;54987;83143;0;28438;76484;0;58871;86334;32004;91199;61258;0;172487;0;0;0;0;0;0;0;0;0;0;143669;3837370;149785;321676;323099;571613;211176;236079;102881;89539;1926125;75217;78810;227818;207667;197131;163284;127013;58502;136639;120595;117115;40086;92422;88154;97723;120659;78079;105474;180567;54706;96606;136707;58271;93966;237026;216564;116052;117885;77585;83566;488335;85794;74159;68067;79655;214363;534299;148991;76954;77436;68436;68793;55347;54123;73357;132648;112995;139232;219211;157101;232104;176235;106615;65925;54839;64883;66820;38315;100518;76545;130487;129749;0;62559;53137;84077;272254;79861;95270;105006;41364;56321;69932;0;240884;62365;52228;149616;41892;39742;69897;67492;141929;79582;58645;59372;0;0;70741;0;38244;69005;74203;0;64107;0;0;217065;0;29663;52361;0;47733;0;40909;59558;0;33531;0;0;0;0;49151;0;0;47864;25525;0;0;0;45825;0;33941;0;0;0;0;66766;42484;42262;0;198880;0;0;0;0;59750;0;0;39956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79017;51710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32103;0;0;0;0;0;0
SinPs_4;1;FALSE Sample;259167;299004;310526;1151651;325083;729628;379437;533549;2208206;332511;160901;139398;162452;157558;1300632;699434;957598;212918;113586;293408;322880;226380;420877;342730;93019;128423;312554;892948;147960;141932;378333;260766;136290;95765;204529;48992;94205;53223;211913;96653;56678;292377;125249;48407;92924;80326;0;67032;121975;0;92879;92072;0;0;0;84710;0;0;0;0;0;0;0;0;0;36816;139502;2259081;227998;323286;324562;574532;153232;230403;99027;84663;945022;74225;71800;73536;56107;71396;66635;34504;49957;196557;58281;33240;0;87451;46081;0;0;0;0;209743;53474;96102;212214;0;121004;194971;221129;0;0;0;0;245210;0;71976;0;49469;464020;1342370;231091;0;0;133329;126617;0;0;95623;0;176217;197218;406840;248687;712709;282204;174530;0;0;0;0;0;0;0;206854;392581;82787;0;0;0;149889;103115;160465;123371;0;0;0;0;155926;75865;253344;417221;0;0;0;0;0;0;0;71752;63457;164523;0;89997;0;175272;341262;0;0;68257;69260;98761;95937;0;0;0;0;0;0;0;168499;0;98187;0;0;0;0;0;72187;57679;0;90104;92136;27062;0;38449;0;0;0;0;0;0;0;0;0;0;0;0;122014;0;0;0;0;0;95532;42763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25892;0;0;0;0;79623;0;68957;0;104568;0;0;0;80589;0;0;329448;83805;137280;0;0;0;0;96515;82371;0;0;0;83955;0;0;164334;0;0;0;0;0;26404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
XenMo_1;3;FALSE Sample;222552;329811;333091;1211211;346279;776608;346729;808343;1842499;345473;227212;195837;203426;202961;1604714;884404;1176220;224794;108711;216549;231578;193826;441320;350140;135700;146836;302109;808400;167921;147420;573938;393373;144261;105000;178370;74285;70586;67018;149017;99927;56364;240653;175840;42159;124306;60463;27563;79332;0;59975;209022;0;84505;67429;0;111678;96940;107293;95642;63067;0;0;0;0;0;0;132396;486489;134318;301866;287662;499877;198163;206221;97593;80220;445655;64551;73130;255325;233665;229381;193751;147893;52986;101976;151685;133985;39545;80353;111815;111788;142172;89134;126090;154355;45367;0;112541;69710;72078;262445;180915;139146;136487;0;110165;0;102230;66321;80107;0;306531;830394;196295;86592;0;0;0;74525;65959;0;156171;146262;159324;306617;199144;355820;149673;92406;79901;66526;75105;78033;49072;118979;86172;119398;265304;70114;76186;65044;99820;192776;75409;101502;97224;49969;79023;76276;76259;202665;61930;87720;149487;53700;52354;0;74978;115273;0;76110;54007;0;57615;81828;63064;45026;0;60599;51043;72841;0;0;102652;0;36667;57564;0;56062;52476;49752;69225;0;38062;0;0;0;91842;63361;0;65622;0;30554;0;0;0;49499;0;39321;0;0;0;0;0;52180;0;51947;225334;0;37408;0;64518;0;0;0;45800;0;0;0;29073;28675;0;0;0;0;32428;0;0;40476;0;42953;0;0;53843;0;37614;0;42955;0;0;0;0;0;0;0;0;93762;0;0;0;0;0;0;30127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57589;0;0;0;0;0;0;62215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26289;0;0;0;59039;0
XenMo_2;4;FALSE Sample;134513;352863;359560;1306868;326924;724882;366618;541481;2272202;375734;138152;106410;228228;254560;2446087;1361447;1807183;223932;115822;278360;295447;237984;441614;340303;397349;135434;350023;1034544;180085;151883;1314616;935444;141335;105478;212109;78582;62363;57680;118069;86967;62130;202655;275224;42685;599017;0;0;82934;0;45524;606192;0;94127;130653;274833;181440;145637;0;129961;0;349055;0;206230;0;0;0;131317;1801600;142988;357074;353247;643804;299243;258097;117003;85241;878529;88064;90667;92549;62167;87716;75454;53063;95825;98693;61850;49915;44433;103361;45511;44576;47994;35904;35004;197779;73026;104358;128641;25965;166883;96132;244298;0;0;0;0;165491;0;83929;0;0;137571;380660;123110;0;0;122532;112134;0;0;103743;0;98304;113395;0;129394;170418;72902;0;0;0;0;0;0;0;0;0;87120;0;0;0;0;0;0;0;0;0;0;0;61085;0;0;0;0;0;0;0;0;0;90076;0;0;0;0;0;57853;0;0;0;0;0;0;0;0;85286;0;0;37216;0;0;0;0;130537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;393462;0;44993;0;0;0;0;0;0;382339;0;0;0;0;0;0;0;0;0;197408;0;0;0;0;0;0;0;0;0;0;91154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75488;0;0;0;0;43807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40271;0;0;0;0;0;0;0
XenMo_3;4;FALSE Sample;273386;393232;398706;1467602;397049;907599;394500;467971;2112019;399504;250720;212418;218357;236599;2049834;1118166;1496632;322389;117702;207631;227572;234540;430722;347880;87980;165881;312447;908067;195121;146150;666362;449531;207699;109173;183873;81120;89569;57663;133065;104385;61197;306544;200680;0;0;65878;0;108325;136213;0;0;0;111722;72789;166022;165483;119753;117209;116999;68330;316475;0;0;87549;154436;0;138526;1973717;100176;344902;335062;602470;218374;233485;107032;80400;733595;72255;87421;124546;100713;115035;101722;62946;65253;85631;78552;59004;47391;91033;55759;49589;56893;40482;49626;149801;54583;97748;0;30470;95252;0;193775;50180;52291;37312;39784;193138;42259;75336;0;48180;152504;380294;116631;42008;35665;0;59980;38813;36048;75477;60241;96687;108344;0;115725;149185;0;0;0;0;38316;0;0;44987;38725;0;0;0;0;0;0;0;0;0;0;0;0;0;68309;0;0;0;0;0;0;0;0;104868;77976;0;0;0;0;0;0;0;0;0;49963;0;0;129917;0;0;0;0;36828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44281;50027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52000;0;0;0;0;0;0;0;68393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54592;0;0
XenMo_4;2;FALSE Sample;271028;268904;287286;1033376;357364;810114;506613;617691;2298975;385148;195242;158289;178584;167715;1255328;667178;940385;235685;129978;246247;276632;234566;483020;388326;111074;148122;413527;1138680;150273;188670;429293;283500;149477;103750;204486;66439;89655;62768;141928;114457;62336;269872;141104;51323;102173;114587;29090;80902;125873;54882;224759;58875;82599;0;0;349906;0;88121;0;0;0;68655;0;0;0;0;175776;2369512;166907;349762;351236;616265;180646;311997;123777;104351;991932;95141;86503;188858;167140;175623;151510;138601;69988;194234;130139;136504;35355;119037;100052;123109;122251;100542;81443;181003;66522;108862;126241;80884;95602;173375;301011;83882;86221;91422;70327;252915;80184;97998;85882;50647;312958;864771;205577;58344;88402;83273;81021;74194;51696;88418;107777;141466;175203;295402;215245;364861;128972;85575;66074;71713;54826;77921;59780;73961;55709;109239;245961;70111;77186;66859;62324;150001;73881;96836;89416;60137;52047;47825;0;0;59578;149568;141652;56897;41080;74647;46548;0;114573;59764;60016;0;57216;58375;102520;42952;66982;54840;0;0;72092;192577;0;0;42629;0;0;49237;0;42305;0;80313;37041;0;44966;58293;102301;46425;0;0;0;40257;0;74454;0;0;0;38312;162222;0;0;0;0;0;0;0;0;152139;37719;0;0;0;0;0;0;0;0;163519;31066;31927;52699;0;0;95951;30633;0;0;0;0;0;0;0;0;0;0;0;0;24710;0;0;0;0;63636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44549;0;0;0;89767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31474;0;0;0;23558;0;0;0;0;0;0;0;0;0;0;0;0;0;0
XenPc_1;2;FALSE Sample;248836;382203;399794;1467627;360847;799036;518667;555496;2511313;395641;158540;120766;178478;189637;1709270;907331;1263924;241710;140104;304325;336108;269035;531324;412983;80438;146289;474405;1369116;174381;201876;936754;660651;150478;111519;226106;64468;93099;60497;187498;117384;64602;256796;216674;45413;0;62942;30507;73410;0;49487;0;73920;89720;93357;184779;442569;100343;0;0;81318;0;62046;0;72016;0;0;178181;2620897;155174;380309;380979;696783;209427;365688;142866;116788;1146157;121044;94576;112489;76947;109953;98680;60611;96796;237682;81643;58972;37136;145419;63776;53779;49389;44385;43958;218420;83348;122555;142767;35235;132973;226256;433593;44267;40239;36156;39510;290228;0;117727;32576;56857;143368;376055;124334;0;34495;121291;119470;45276;0;106703;0;88736;125720;0;138796;185396;81114;0;0;0;0;0;26970;0;0;0;254081;0;0;0;0;0;62923;0;0;0;0;0;67892;64708;0;64660;141649;0;0;0;0;144005;127972;0;0;0;0;0;0;0;0;0;62179;0;70290;0;0;87314;0;0;0;0;0;0;0;153685;0;0;0;63482;0;0;0;0;0;0;0;92683;0;0;0;0;130290;130952;39958;0;0;0;0;0;0;0;0;181750;0;0;0;72543;0;0;0;0;0;0;58966;94192;0;0;0;0;0;0;60606;0;0;0;0;0;0;0;0;0;0;0;0;0;68280;36898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64814;0;0;0;0;0;0;0;0;28338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44886;0;0;0;0;0;0;0
XenPc_2;1;FALSE Sample;380111;137825;145862;536055;160089;347614;328604;477352;1182827;221123;173387;148535;144300;123353;793608;437123;586226;69095;88890;194175;214313;149280;380493;308231;210688;107972;190822;518574;0;0;0;0;0;0;150502;51718;218503;0;289549;0;0;0;0;36949;147812;73795;25923;0;159671;0;419780;73187;0;0;0;0;0;0;0;0;0;0;221729;0;0;33308;122841;5047201;129746;193198;194179;324503;81094;120141;57983;48297;3034766;0;0;99045;75693;101198;90374;53059;0;165050;76178;47944;0;0;63564;41759;45867;31866;43280;136160;0;0;123820;26137;0;154807;0;41857;39922;0;39150;746857;0;0;0;112129;371885;913251;199962;0;0;64533;0;43730;33607;63197;0;151385;154944;82879;194175;390267;213187;132224;0;0;0;0;0;0;0;156151;461731;77536;0;0;0;178126;75894;106567;101051;0;0;0;0;143799;54418;306173;477340;0;0;0;0;144335;0;0;49694;59416;190141;0;0;0;184149;185053;0;0;58974;92561;55435;0;0;0;0;0;0;0;0;0;0;131860;0;0;0;0;0;0;0;0;67447;0;27038;0;0;0;0;0;0;0;88909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224923;0;0;0;0;0;0;0;0;0;0;0;28167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161934;58202;61978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
